Concept,Concept.name,Original code,Code_new,system
C0157439,"Unspecified complication of anesthesia and other sedation in labor and delivery, delivered, with or without mention of antepartum condition",668.91,668.91,ICD9CM_c
C0157440,"Unspecified complication of anesthesia and other sedation in labor and delivery, delivered, with mention of postpartum complication",668.92,668.92,ICD9CM_c
C0157441,"Unspecified complication of anesthesia and other sedation in labor and delivery, antepartum condition or complication",668.93,668.93,ICD9CM_c
C0157442,"Unspecified complication of anesthesia or other sedation in labor and delivery, postpartum",668.94,668.94,ICD9CM_c
C0157443,Other complications of labour and delivery unspecified,669.8,669.8,ICD9CM_c
C0157445,"Maternal distress complicating labor and delivery, unspecified as to episode of care or not applicable",669,669,ICD9CM_c
C0157447,"Maternal distress, with delivery, with mention of postpartum complication",669.02,669.02,ICD9CM_c
C0157448,"Maternal distress complicating labor and delivery, antepartum condition or complication",669.03,669.03,ICD9CM_c
C0157450,Shock during AND/OR following labor AND/OR delivery,669.1,669.1,ICD9CM_c
C0157451,"Shock during or following labor and delivery, unspecified as to episode of care or not applicable",669.1,669.1,ICD9CM_c
C0157453,"Shock during or following labor and delivery, delivered, with mention of postpartum complication",669.12,669.12,ICD9CM_c
C0157456,"Maternal hypotension syndrome, unspecified as to episode of care or not applicable",669.2,669.2,ICD9CM_c
C0157458,"Maternal hypotension syndrome, delivered, with mention of postpartum complication",669.22,669.22,ICD9CM_c
C0157460,"Maternal hypotension syndrome, postpartum",669.24,669.24,ICD9CM_c
C0157462,"Acute kidney failure following labor and delivery, unspecified as to episode of care or not applicable",669.3,669.3,ICD9CM_c
C0157463,"Acute kidney failure following labor and delivery, delivered, with mention of postpartum complication",669.32,669.32,ICD9CM_c
C0157464,"Acute kidney failure following labor and delivery, postpartum condition or complication",669.34,669.34,ICD9CM_c
C0157465,Other complications of obstetric surgery and procedures,669.4,669.4,ICD9CM_c
C0157466,"Other complications of obstetrical surgery and procedures, unspecified as to episode of care or not applicable",669.4,669.4,ICD9CM_c
C0157467,"Other complications of obstetrical surgery and procedures, delivered, with or without mention of antepartum condition",669.41,669.41,ICD9CM_c
C0157468,"Other complications of obstetrical surgery and procedures, delivered, with mention of postpartum complication",669.42,669.42,ICD9CM_c
C0157469,"Other complications of obstetrical surgery and procedures, postpartum condition or complication",669.44,669.44,ICD9CM_c
C0157470,Forceps or vacuum extractor delivery without mention of indication,669.5,669.5,ICD9CM_c
C0157471,"Forceps or vacuum extractor delivery without mention of indication, unspecified as to episode of care or not applicable",669.5,669.5,ICD9CM_c
C0157472,"Forceps or vacuum extractor delivery without mention of indication, delivered, with or without mention of antepartum condition",669.51,669.51,ICD9CM_c
C0157474,"Breech extraction, without mention of indication, unspecified as to episode of care or not applicable",669.6,669.6,ICD9CM_c
C0157475,"Breech extraction, without mention of indication, delivered, with or without mention of antepartum condition",669.61,669.61,ICD9CM_c
C0157477,"Cesarean delivery, without mention of indication, unspecified as to episode of care or not applicable",669.7,669.7,ICD9CM_c
C0157478,"Cesarean delivery, without mention of indication, delivered, with or without mention of antepartum condition",669.71,669.71,ICD9CM_c
C0157479,"Other complications of labor and delivery, unspecified as to episode of care or not applicable",669.8,669.8,ICD9CM_c
C0157480,"Other complications of labor and delivery, delivered, with or without mention of antepartum condition",669.81,669.81,ICD9CM_c
C0157481,"Other complications of labor and delivery, delivered, with mention of postpartum complication",669.82,669.82,ICD9CM_c
C0157482,"Other complications of labor and delivery, antepartum condition or complication",669.83,669.83,ICD9CM_c
C0157483,"Other complications of labor and delivery, postpartum condition or complication",669.84,669.84,ICD9CM_c
C0157484,"Unspecified complication of labor and delivery, unspecified as to episode of care or not applicable",669.9,669.9,ICD9CM_c
C0157485,"Unspecified complication of labor and delivery, delivered, with or without mention of antepartum condition",669.91,669.91,ICD9CM_c
C0157486,"Unspecified complication of labor and delivery, delivered, with mention of postpartum complication",669.92,669.92,ICD9CM_c
C0157487,"Unspecified complication of labor and delivery, antepartum condition or complication",669.93,669.93,ICD9CM_c
C0157488,"Unspecified complication of labor and delivery, postpartum condition or complication",669.94,669.94,ICD9CM_c
C0157489,Major puerperal infection,670,670,ICD9CM_c
C0157491,"Major puerperal infection, delivered, with mention of postpartum complication",670.02,670.02,ICD9CM_c
C0157495,"Varicose veins of legs complicating pregnancy and the puerperium, unspecified as to episode of care or not applicable",671,671,ICD9CM_c
C0157496,"Varicose veins of legs complicating pregnancy and the puerperium, delivered, with or without mention of antepartum condition",671.01,671.01,ICD9CM_c
C0157497,"Varicose veins of legs complicating pregnancy and the puerperium, delivered, with mention of postpartum complication",671.02,671.02,ICD9CM_c
C0157498,Varicose veins of legs in pregnancy,671.03,671.03,ICD9CM_c
C0157499,Varicose veins of legs in the puerperium,671.04,671.04,ICD9CM_c
C0157501,"Varicose veins of vulva and perineum complicating pregnancy and the puerperium, unspecified as to episode of care or not applicable",671.1,671.1,ICD9CM_c
C0157502,"Varicose veins of vulva and perineum complicating pregnancy and the puerperium, delivered, with or without mention of antepartum condition",671.11,671.11,ICD9CM_c
C0157503,"Varicose veins of vulva and perineum complicating pregnancy and the puerperium, delivered, with mention of postpartum complication",671.12,671.12,ICD9CM_c
C0157504,"Varicose veins of vulva and perineum complicating pregnancy and the puerperium, antepartum condition or complication",671.13,671.13,ICD9CM_c
C0157505,"Varicose veins of vulva and perineum complicating pregnancy and the puerperium, postpartum condition or complication",671.14,671.14,ICD9CM_c
C0157508,"Superficial thrombophlebitis complicating pregnancy and the puerperium, delivered, with or without mention of antepartum condition",671.21,671.21,ICD9CM_c
C0157509,"Superficial thrombophlebitis complicating pregnancy and the puerperium, delivered, with mention of postpartum complication",671.22,671.22,ICD9CM_c
C0157514,"Deep phlebothrombosis, antepartum, delivered, with or without mention of antepartum condition",671.31,671.31,ICD9CM_c
C0157516,"Deep phlebothrombosis, postpartum, unspecified as to episode of care or not applicable",671.4,671.4,ICD9CM_c
C0157517,"Deep phlebothrombosis, postpartum, delivered, with mention of postpartum complication",671.42,671.42,ICD9CM_c
C0157519,"Other phlebitis and thrombosis complicating pregnancy and the puerperium, unspecified as to episode of care or not applicable",671.5,671.5,ICD9CM_c
C0157520,"Other phlebitis and thrombosis complicating pregnancy and the puerperium, delivered, with or without mention of antepartum condition",671.51,671.51,ICD9CM_c
C0157521,"Other phlebitis and thrombosis complicating pregnancy and the puerperium, delivered, with mention of postpartum complication",671.52,671.52,ICD9CM_c
C0157522,"Other phlebitis and thrombosis complicating pregnancy and the puerperium, antepartum condition or complication",671.53,671.53,ICD9CM_c
C0157523,"Other phlebitis and thrombosis complicating pregnancy and the puerperium, postpartum condition or complication",671.54,671.54,ICD9CM_c
C0157524,Other venous complication of pregnancy and the puerperium unspecified,671.8,671.8,ICD9CM_c
C0157525,"Other venous complications of pregnancy and the puerperium, unspecified as to episode of care or not applicable",671.8,671.8,ICD9CM_c
C0157526,"Other venous complications of pregnancy and the puerperium, delivered, with or without mention of antepartum condition",671.81,671.81,ICD9CM_c
C0157527,"Other venous complications of pregnancy and the puerperium, delivered, with mention of postpartum complication",671.82,671.82,ICD9CM_c
C0157532,"Unspecified venous complication of pregnancy and the puerperium, delivered, with or without mention of antepartum condition",671.91,671.91,ICD9CM_c
C0157533,"Unspecified venous complication of pregnancy and the puerperium, delivered, with mention of postpartum complication",671.92,671.92,ICD9CM_c
C0157535,Venous complication in the puerperium,671.94,671.94,ICD9CM_c
C0157536,Puerperal pyrexia of unknown origin,672,672,ICD9CM_c
C0157542,"Obstetrical air embolism, unspecified as to episode of care or not applicable",673,673,ICD9CM_c
C0157543,"Obstetrical air embolism, delivered, with or without mention of antepartum condition",673.01,673.01,ICD9CM_c
C0157544,"Obstetrical air embolism, delivered, with mention of postpartum complication",673.02,673.02,ICD9CM_c
C0157545,"Obstetrical air embolism, antepartum condition or complication",673.03,673.03,ICD9CM_c
C0157546,"Obstetrical air embolism, postpartum condition or complication",673.04,673.04,ICD9CM_c
C0157548,Amniotic fluid pulmonary embolism - delivered,673.11,673.11,ICD9CM_c
C0157549,"Amniotic fluid embolism, delivered, with mention of postpartum complication",673.12,673.12,ICD9CM_c
C0157550,"Amniotic fluid embolism, antepartum condition or complication",673.13,673.13,ICD9CM_c
C0157551,"Amniotic fluid embolism, postpartum condition or complication",673.14,673.14,ICD9CM_c
C0157552,Obstetrical blood clot embolism,673.2,673.2,ICD9CM_c
C0157554,"Obstetrical blood-clot embolism, delivered, with or without mention of antepartum condition",673.21,673.21,ICD9CM_c
C0157555,"Obstetrical blood-clot embolism, delivered, with mention of postpartum complication",673.22,673.22,ICD9CM_c
C0157556,"Obstetrical blood-clot embolism, antepartum",673.23,673.23,ICD9CM_c
C0157557,"Obstetrical blood-clot embolism, postpartum condition or complication",673.24,673.24,ICD9CM_c
C0157559,Obstetric pyemic and septic pulmonary embolism,673.3,673.3,ICD9CM_c
C0157560,"Obstetrical pyemic and septic embolism, delivered, with or without mention of antepartum condition",673.31,673.31,ICD9CM_c
C0157561,"Obstetrical pyemic and septic embolism, delivered, with mention of postpartum complication",673.32,673.32,ICD9CM_c
C0157562,"Obstetrical pyemic and septic embolism, antepartum condition or complication",673.33,673.33,ICD9CM_c
C0157563,"Obstetrical pyemic and septic embolism, postpartum condition or complication",673.34,673.34,ICD9CM_c
C0157564,Other obstetric pulmonary embolism unspecified,673.8,673.8,ICD9CM_c
C0157565,"Other obstetrical pulmonary embolism, unspecified as to episode of care or not applicable",673.8,673.8,ICD9CM_c
C0157566,"Other obstetrical pulmonary embolism, delivered, with or without mention of antepartum condition",673.81,673.81,ICD9CM_c
C0157567,"Other obstetrical pulmonary embolism, delivered, with mention of postpartum complication",673.82,673.82,ICD9CM_c
C0157568,"Other obstetrical pulmonary embolism, antepartum condition or complication",673.83,673.83,ICD9CM_c
C0157569,"Other obstetrical pulmonary embolism, postpartum condition or complication",673.84,673.84,ICD9CM_c
C0157571,Cerebrovascular disorder in the puerperium,674,674,ICD9CM_c
C0157572,"Cerebrovascular disorders in the puerperium, unspecified as to episode of care or not applicable",674,674,ICD9CM_c
C0157573,"Cerebrovascular disorders in the puerperium, delivered, with or without mention of antepartum condition",674.01,674.01,ICD9CM_c
C0157574,"Cerebrovascular disorders in the puerperium, delivered, with mention of postpartum complication",674.02,674.02,ICD9CM_c
C0157575,"Cerebrovascular disorders, antepartum",674.03,674.03,ICD9CM_c
C0157579,"Disruption of cesarean wound, with delivery, with mention of postpartum complication",674.12,674.12,ICD9CM_c
C0157582,"Disruption of perineal wound, unspecified as to episode of care or not applicable",674.2,674.2,ICD9CM_c
C0157583,"Disruption of perineal wound, delivered, with mention of postpartum complication",674.22,674.22,ICD9CM_c
C0157585,Other complication of obstetric surgical wound unspecified,674.3,674.3,ICD9CM_c
C0157586,"Other complications of obstetrical surgical wounds, unspecified as to episode of care or not applicable",674.3,674.3,ICD9CM_c
C0157587,"Other complications of obstetrical surgical wounds, delivered, with mention of postpartum complication",674.32,674.32,ICD9CM_c
C0157588,"Other complications of obstetrical surgical wounds, postpartum condition or complication",674.34,674.34,ICD9CM_c
C0157589,"Placental polyp, unspecified as to episode of care or not applicable",674.4,674.4,ICD9CM_c
C0157590,"Placental polyp, delivered, with mention of postpartum complication",674.42,674.42,ICD9CM_c
C0157591,"Placental polyp, postpartum",674.44,674.44,ICD9CM_c
C0157592,Other complications of the puerperium,674.8,674.8,ICD9CM_c
C0157594,"Other complications of puerperium, delivered, with mention of postpartum complication",674.82,674.82,ICD9CM_c
C0157597,"Unspecified complications of puerperium, delivered, with mention of postpartum complication",674.92,674.92,ICD9CM_c
C0157600,"Infections of nipple associated with childbirth, unspecified as to episode of care or not applicable",675,675,ICD9CM_c
C0157601,"Infections of nipple associated with childbirth, delivered, with or without mention of antepartum condition",675.01,675.01,ICD9CM_c
C0157602,"Infections of nipple associated with childbirth, delivered, with mention of postpartum complication",675.02,675.02,ICD9CM_c
C0157603,"Infections of nipple associated with childbirth, antepartum condition or complication",675.03,675.03,ICD9CM_c
C0157604,"Infections of nipple associated with childbirth, postpartum condition or complication",675.04,675.04,ICD9CM_c
C0157606,"Abscess of breast associated with childbirth, unspecified as to episode of care or not applicable",675.1,675.1,ICD9CM_c
C0157607,"Abscess of breast associated with childbirth, delivered, with or without mention of antepartum condition",675.11,675.11,ICD9CM_c
C0157608,"Abscess of breast associated with childbirth, delivered, with mention of postpartum complication",675.12,675.12,ICD9CM_c
C0157613,"Nonpurulent mastitis associated with childbirth, delivered, with or without mention of antepartum condition",675.21,675.21,ICD9CM_c
C0157614,"Nonpurulent mastitis associated with childbirth, delivered, with mention of postpartum complication",675.22,675.22,ICD9CM_c
C0157617,Other specified infections of the breast and nipple associated with childbirth,675.8,675.8,ICD9CM_c
C0157618,"Other specified infections of the breast and nipple associated with childbirth, unspecified as to episode of care or not applicable",675.8,675.8,ICD9CM_c
C0157619,"Other specified infections of the breast and nipple associated with childbirth, delivered, with or without mention of antepartum condition",675.81,675.81,ICD9CM_c
C0157620,"Other specified infections of the breast and nipple associated with childbirth, delivered, with mention of postpartum complication",675.82,675.82,ICD9CM_c
C0157621,"Other specified infections of the breast and nipple associated with childbirth, antepartum condition or complication",675.83,675.83,ICD9CM_c
C0157622,"Other specified infections of the breast and nipple associated with childbirth, postpartum condition or complication",675.84,675.84,ICD9CM_c
C0157623,Unspecified infection of the breast and nipple associated with childbirth,675,675,ICD9CM_c
C0157624,"Unspecified infection of the breast and nipple associated with childbirth, unspecified as to episode of care or not applicable",675.9,675.9,ICD9CM_c
C0157625,"Unspecified infection of the breast and nipple associated with childbirth, delivered, with or without mention of antepartum condition",675.91,675.91,ICD9CM_c
C0157626,"Unspecified infection of the breast and nipple associated with childbirth, delivered, with mention of postpartum complication",675.92,675.92,ICD9CM_c
C0157627,"Unspecified infection of the breast and nipple associated with childbirth, antepartum condition or complication",675.93,675.93,ICD9CM_c
C0157628,"Unspecified infection of the breast and nipple associated with childbirth, postpartum condition or complication",675.94,675.94,ICD9CM_c
C0157630,Retracted nipple associated with childbirth,676,676,ICD9CM_c
C0157631,"Retracted nipple associated with childbirth, unspecified as to episode of care or not applicable",676,676,ICD9CM_c
C0157632,"Retracted nipple associated with childbirth, delivered, with or without mention of antepartum condition",676.01,676.01,ICD9CM_c
C0157633,"Retracted nipple associated with childbirth, delivered, with mention of postpartum complication",676.02,676.02,ICD9CM_c
C0157634,"Retracted nipple associated with childbirth, antepartum condition or complication",676.03,676.03,ICD9CM_c
C0157635,"Retracted nipple associated with childbirth, postpartum condition or complication",676.04,676.04,ICD9CM_c
C0157636,Cracked nipple associated with childbirth,676.1,676.1,ICD9CM_c
C0157637,"Cracked nipple associated with childbirth, unspecified as to episode of care or not applicable",676.1,676.1,ICD9CM_c
C0157638,"Cracked nipple associated with childbirth, delivered, with or without mention of antepartum condition",676.11,676.11,ICD9CM_c
C0157639,"Cracked nipple associated with childbirth, delivered, with mention of postpartum complication",676.12,676.12,ICD9CM_c
C0157640,"Cracked nipple associated with childbirth, antepartum condition or complication",676.13,676.13,ICD9CM_c
C0157641,"Cracked nipple associated with childbirth, postpartum condition or complication",676.14,676.14,ICD9CM_c
C0157642,Engorgement of breasts associated with childbirth,676.2,676.2,ICD9CM_c
C0157643,"Engorgement of breasts associated with childbirth, unspecified as to episode of care or not applicable",676.2,676.2,ICD9CM_c
C0157644,"Engorgement of breasts associated with childbirth, delivered, with or without mention of antepartum condition",676.21,676.21,ICD9CM_c
C0157645,"Engorgement of breasts associated with childbirth, delivered, with mention of postpartum complication",676.22,676.22,ICD9CM_c
C0157646,"Engorgement of breast associated with childbirth, antepartum",676.23,676.23,ICD9CM_c
C0157647,"Engorgement of breast associated with childbirth, postpartum",676.24,676.24,ICD9CM_c
C0157648,Other and unspecified disorders of breast associated with childbirth,676.3,676.3,ICD9CM_c
C0157649,"Other and unspecified disorder of breast associated with childbirth, unspecified as to episode of care or not applicable",676.3,676.3,ICD9CM_c
C0157650,"Other and unspecified disorder of breast associated with childbirth, delivered, with or without mention of antepartum condition",676.31,676.31,ICD9CM_c
C0157651,"Other and unspecified disorder of breast associated with childbirth, delivered, with mention of postpartum complication",676.32,676.32,ICD9CM_c
C0157652,"Other and unspecified disorder of breast associated with childbirth, antepartum condition or complication",676.33,676.33,ICD9CM_c
C0157653,"Other and unspecified disorder of breast associated with childbirth, postpartum condition or complication",676.34,676.34,ICD9CM_c
C0157655,Failure of lactation - delivered,676.41,676.41,ICD9CM_c
C0157657,Failure of lactation with antenatal complication,676.43,676.43,ICD9CM_c
C0157660,Suppressed lactation - delivered,676.51,676.51,ICD9CM_c
C0157662,Suppressed lactation with antenatal complication,676.53,676.53,ICD9CM_c
C0157665,"Galactorrhea, with delivery, with or without mention of antepartum condition",676.61,676.61,ICD9CM_c
C0157666,"Galactorrhea associated with childbirth, delivered, with mention of postpartum complication",676.62,676.62,ICD9CM_c
C0157667,"Galactorrhea associated with childbirth, antepartum condition or complication",676.63,676.63,ICD9CM_c
C0157668,"Galactorrhea associated with childbirth, postpartum condition or complication",676.64,676.64,ICD9CM_c
C0157669,Other and unspecified disorders of lactation,676.8,676.8,ICD9CM_c
C0157671,Other disorder of lactation - delivered,676.81,676.81,ICD9CM_c
C0157673,Other disorder of lactation with antenatal complication,676.83,676.83,ICD9CM_c
C0157676,"Unspecified disorder of lactation, delivered, with or without mention of antepartum condition",676.91,676.91,ICD9CM_c
C0157677,"Unspecified disorder of lactation, delivered, with mention of postpartum complication",676.92,676.92,ICD9CM_c
C0157678,"Unspecified disorder of lactation, antepartum condition or complication",676.93,676.93,ICD9CM_c
C0157679,"Unspecified disorder of lactation, postpartum condition or complication",676.94,676.94,ICD9CM_c
C0158799,Fetus or newborn affected by maternal conditions which may be unrelated to present pregnancy,760,760,ICD9CM_c
C0158801,Maternal renal and urinary tract diseases affecting fetus or newborn,760.1,760.1,ICD9CM_c
C0158803,Other chronic maternal circulatory and respiratory diseases affecting fetus or newborn,760.3,760.3,ICD9CM_c
C0158805,Fetal or neonatal effect of maternal injury,760.5,760.5,ICD9CM_c
C0158808,Unspecified noxious substance affecting fetus or newborn via placenta or breast milk,760.7,760.7,ICD9CM_c
C0158809,Narcotics affecting fetus or newborn via placenta or breast milk,760.72,760.72,ICD9CM_c
C0158810,Hallucinogenic agents affecting fetus or newborn via placenta or breast milk,760.73,760.73,ICD9CM_c
C0158811,Anti-infectives affecting fetus or newborn via placenta or breast milk,760.74,760.74,ICD9CM_c
C0158812,Cocaine affecting fetus or newborn via placenta or breast milk,760.75,760.75,ICD9CM_c
C0158813,Other noxious influences affecting fetus or newborn via placenta or breast milk,760.79,760.79,ICD9CM_c
C0158814,Other specified maternal conditions affecting fetus or newborn,760.8,760.8,ICD9CM_c
C0158816,Fetal or neonatal effect of maternal complication of pregnancy,761,761,ICD9CM_c
C0158817,Fetal or neonatal effect of incompetent cervix,761,761,ICD9CM_c
C0158819,Fetus and newborn affected by oligohydramnios,761.2,761.2,ICD9CM_c
C0158820,Fetus or newborn affected by polyhydramnios,761.3,761.3,ICD9CM_c
C0158825,Other specified maternal complications of pregnancy affecting fetus or newborn,761.8,761.8,ICD9CM_c
C0158828,Fetus or neonate affected by placenta previa,762,762,ICD9CM_c
C0158829,Other forms of placental separation and hemorrhage affecting fetus or newborn,762.1,762.1,ICD9CM_c
C0158831,Fetus or neonate affected by placental transfusion syndrome,762.3,762.3,ICD9CM_c
C0158832,Fetal or neonatal effect of prolapsed cord,762.4,762.4,ICD9CM_c
C0158835,Fetus or neonate affected by chorioamnionitis,762.7,762.7,ICD9CM_c
C0158836,Other specified abnormalities of chorion and amnion affecting fetus or newborn,762.8,762.8,ICD9CM_c
C0158837,Unspecified abnormality of chorion and amnion affecting fetus or newborn,762.9,762.9,ICD9CM_c
C0158839,Fetus or neonate affected by breech delivery and extraction,763,763,ICD9CM_c
C0158841,Fetal or neonatal effect of forceps delivery,763.2,763.2,ICD9CM_c
C0158842,Fetus or neonate affected by vacuum extraction delivery,763.3,763.3,ICD9CM_c
C0158843,Fetal or neonatal effect of cesarean section,763.4,763.4,ICD9CM_c
C0158845,Fetal or neonatal effect of precipitate delivery,763.6,763.6,ICD9CM_c
C0158846,Fetus or neonate affected by abnormal uterine contractions,763.7,763.7,ICD9CM_c
C0158849,Slow fetal growth AND/OR fetal malnutrition,764,764,ICD9CM_c
C0158850,Fetal Malnutrition,"","",ICD9CM_c
C0158851,"""""""""""""""Light-for-dates"""""""" without mention of fetal malnutrition, unspecified [weight]""""""",764,764,ICD9CM_c
C0158852,"""""""""""""""Light-for-dates"""""""" without mention of fetal malnutrition, less than 500 grams""""""",764.01,764.01,ICD9CM_c
C0158853,"""""""""""""""Light-for-dates"""""""" without mention of fetal malnutrition, 500-749 grams""""""",764.02,764.02,ICD9CM_c
C0158854,"""""""""""""""Light-for-dates"""""""" without mention of fetal malnutrition, 750-999 grams""""""",764.03,764.03,ICD9CM_c
C0158855,"""""""""""""""Light-for-dates"""""""" without mention of fetal malnutrition, 1,000- 1,249 grams""""""",764.04,764.04,ICD9CM_c
C0158856,"""""""""""""""Light-for-dates""""""""without mention of fetal malnutrition, 1,250- 1,499 grams""""""",764.05,764.05,ICD9CM_c
C0158857,"""""""""""""""Light-for-dates"""""""" without mention of fetal malnutrition, 1,500- 1,749 grams""""""",764.06,764.06,ICD9CM_c
C0158858,"""""""""""""""Light-for-dates"""""""" without mention of fetal malnutrition, 1,750- 1,999 grams""""""",764.07,764.07,ICD9CM_c
C0158859,"""""""""""""""Light-for-dates"""""""" without mention of fetal malnutrition, 2,000- 2,499 grams""""""",764.08,764.08,ICD9CM_c
C0158860,"""""""""""""""Light-for-dates"""""""" without mention of fetal malnutrition, 2,500 grams and over""""""",764.09,764.09,ICD9CM_c
C0158861,Light-for-dates with signs of fetal malnutrition,764.1,764.1,ICD9CM_c
C0158862,"""""""""""""""Light-for-dates"""""""" with signs of fetal malnutrition, unspecified [weight]""""""",764.1,764.1,ICD9CM_c
C0158863,"""""""""""""""Light-for-dates"""""""" with signs of fetal malnutrition, less than 500 grams""""""",764.11,764.11,ICD9CM_c
C0158865,"""""""""""""""Light-for-dates"""""""" with signs of fetal malnutrition, 750-999 grams""""""",764.13,764.13,ICD9CM_c
C0158866,"""""""""""""""Light-for-dates"""""""" with signs of fetal malnutrition, 1,000-1,249 grams""""""",764.14,764.14,ICD9CM_c
C0158867,"""""""""""""""Light-for-dates"""""""" with signs of fetal malnutrition, 1,250-1,499 grams""""""",764.15,764.15,ICD9CM_c
C0158868,"""""""""""""""Light-for-dates"""""""" with signs of fetal malnutrition, 1,500-1,749 grams""""""",764.16,764.16,ICD9CM_c
C0158869,"""""""""""""""Light-for-dates"""""""" with signs of fetal malnutrition, 1,750-1,999 grams""""""",764.17,764.17,ICD9CM_c
C0158870,"""""""""""""""Light-for-dates""""""""with signs of fetal malnutrition, 2,000-2,499 grams""""""",764.18,764.18,ICD9CM_c
C0158871,"""""""""""""""Light-for-dates""""""""with signs of fetal malnutrition, 2,500 grams and over""""""",764.19,764.19,ICD9CM_c
C0158872,"""""""Fetal malnutrition without mention of """"""""light-for-dates"""""""", unspecified [weight]""""""",764.2,764.2,ICD9CM_c
C0158873,"""""""Fetal malnutrition without mention of """"""""light-for-dates"""""""", less than 500 grams""""""",764.21,764.21,ICD9CM_c
C0158874,"""""""Fetal malnutrition without mention of """"""""light-for-dates"""""""", 500-749 grams""""""",764.22,764.22,ICD9CM_c
C0158875,"""""""Fetal malnutrition without mention of """"""""light-for-dates"""""""", 750-999 grams""""""",764.23,764.23,ICD9CM_c
C0158876,"""""""Fetal malnutrition without mention of """"""""light-for-dates"""""""", 1,000-1,249 grams""""""",764.24,764.24,ICD9CM_c
C0158877,"""""""Fetal malnutrition without mention of """"""""light-for-dates"""""""", 1,250-1,499 grams""""""",764.25,764.25,ICD9CM_c
C0158878,"""""""Fetal malnutrition without mention of """"""""light-for-dates"""""""", 1,500-1,749 grams""""""",764.26,764.26,ICD9CM_c
C0158879,"""""""Fetal malnutrition without mention of """"""""light-for-dates"""""""", 1,750-1,999 grams""""""",764.27,764.27,ICD9CM_c
C0158880,"""""""Fetal malnutrition without mention of """"""""light-for-dates"""""""", 2,000-2,499 grams""""""",764.28,764.28,ICD9CM_c
C0158881,"""""""Fetal malnutrition without mention of """"""""light-for-dates"""""""", 2,500 grams and over""""""",764.29,764.29,ICD9CM_c
C0158883,"Foetal growth retardation, unspecified, less than 500 grams",764.91,764.91,ICD9CM_c
C0158884,"Foetal growth retardation, unspecified, 500-749 grams",764.92,764.92,ICD9CM_c
C0158885,"Foetal growth retardation, unspecified, 750-999 grams",764.93,764.93,ICD9CM_c
C0158886,"Foetal growth retardation, unspecified, 1,000-1,249 grams",764.94,764.94,ICD9CM_c
C0158887,"Foetal growth retardation, unspecified, 1,250-1,499 grams",764.95,764.95,ICD9CM_c
C0158888,"Foetal growth retardation, unspecified, 1,500-1,749 grams",764.96,764.96,ICD9CM_c
C0158889,"Foetal growth retardation, unspecified, 1,750-1,999 grams",764.97,764.97,ICD9CM_c
C0158890,"Foetal growth retardation, unspecified, 2,000-2,499 grams",764.98,764.98,ICD9CM_c
C0158891,"Foetal growth retardation, unspecified, 2,500+ grams",764.99,764.99,ICD9CM_c
C0158892,Disorder relating to short gestation AND/OR low birthweight,765,765,ICD9CM_c
C0158894,"Extreme immaturity, unspecified {weight}",765,765,ICD9CM_c
C0158895,"Extreme immaturity, less than 500 grams",765.01,765.01,ICD9CM_c
C0158896,"Extreme immaturity, 500-749 grams",765.02,765.02,ICD9CM_c
C0158897,"Extreme immaturity, 750-999 grams",765.03,765.03,ICD9CM_c
C0158898,"Extreme immaturity, 1,000-1,249 grams",765.04,765.04,ICD9CM_c
C0158899,"Extreme immaturity, 1,250-1,499 grams",765.05,765.05,ICD9CM_c
C0158900,"Extreme immaturity, 1,500-1,749 grams",765.06,765.06,ICD9CM_c
C0158901,"Extreme immaturity, 1,750-1,999 grams",765.07,765.07,ICD9CM_c
C0158902,"Extreme immaturity, 2,000-2,499 grams",765.08,765.08,ICD9CM_c
C0158903,"Extreme immaturity, 2,500+ grams",765.09,765.09,ICD9CM_c
C0158905,"Other preterm infants, less than 500 grams",765.11,765.11,ICD9CM_c
C0158906,"Other preterm infants, 500-749 grams",765.12,765.12,ICD9CM_c
C0158907,"Other preterm infants, 750-999 grams",765.13,765.13,ICD9CM_c
C0158908,"Other preterm infants, 1,000-1,249 grams",765.14,765.14,ICD9CM_c
C0158909,"Other preterm infants, 1,250-1,499 grams",765.15,765.15,ICD9CM_c
C0158910,"Other preterm infants, 1,500-1,749 grams",765.16,765.16,ICD9CM_c
C0158911,"Other preterm infants, 1,750-1,999 grams",765.17,765.17,ICD9CM_c
C0158912,"Other preterm infants, 2,000-2,499 grams",765.18,765.18,ICD9CM_c
C0158913,"Other preterm infants, 2,500 grams and over",765.19,765.19,ICD9CM_c
C0158915,Exceptionally large baby (disorder),"","",ICD9CM_c
C0158917,"Post-term infant, not heavy-for-dates",766.2,766.2,ICD9CM_c
C0158925,Other cranial and peripheral nerve injuries due to birth trauma,767.7,767.7,ICD9CM_c
C0158928,Fetal death from asphyxia AND/OR anoxia during labor,768.1,768.1,ICD9CM_c
C0158929,"Foetal distress before onset of labour, in liveborn infant",768.2,768.2,ICD9CM_c
C0158931,"Severe birth asphyxia, APGAR 0-3",768.5,768.5,ICD9CM_c
C0158934,Other fetal and newborn respiratory conditions,770,770,ICD9CM_c
C0158936,Interstitial emphysema and related conditions,770.2,770.2,ICD9CM_c
C0158939,Other and unspecified atelectasis of newborn,770.5,770.5,ICD9CM_c
C0158940,Transitory tachypnea of newborn,770.6,770.6,ICD9CM_c
C0158942,Other newborn respiratory problems,770.8,770.8,ICD9CM_c
C0158945,Congenital cytomegalovirus infection,771.1,771.1,ICD9CM_c
